Name,Lat,Long
Dourdan,48.533732833041356,2.0087718138734374
Dourdan-la-Forêt,48.53562062164871,1.9959019903628321
Drancy,48.93270621776532,2.4547663827657757
Dreux,48.73117969276619,1.3704666816488704
Écouen-Ézanville,49.02320637712827,2.3622229810111146
Égly,48.58272468713799,2.2234488335831086
Émerainville-Pontault-Combault,48.8058407886765,2.6191944124556525
Enghien-Les-Bains,48.972749118825284,2.3071370320715325
Épernon,48.60507627664525,1.681645780403712
Épinay-sur-Orge,48.66948372427284,2.3326229292104714
Épinay-sur-Seine,48.953495202445616,2.3023468035919636
Épinay-Villetaneuse,48.95810052145,2.328463877708283
Épluches,49.05510175955669,2.1227359082735706
Épône-Mézières,48.96334411182407,1.8090945087737829
Éragny-Neuville,49.01768620871566,2.0901816209910136
Ermont-Eaubonne,48.9802459057471,2.269132274132826
Ermont-Eaubonne,48.980646099492056,2.2720847727476317
Ermont-Halte,48.99031358296854,2.263285353999832
Esbly,48.90307291417364,2.8102482207300605
Essonnes-Robinson,48.60555582544281,2.462456492779696
Étampes,48.43692393670402,2.1595305875651536
Étigny-Veron,48.13757876857079,3.2903157842137007
Étréchy,48.49364457756063,2.1945817005254256
Évreux,49.0184866494485,1.149740605527025
Évry,48.63426831143351,2.4525733922724493
Évry Courcouronnes,48.62590139398081,2.430155386011356
Faremoutiers-Pommeuse,48.808653963998374,2.993109893419177
Ferrières Fontenay,48.095892435455106,2.7721048119391076
Fontaine-le-Port,48.487373093663614,2.7504830973688112
Fontaine-Michalon,48.743016568968,2.2959214068976026
Fontainebleau Avon,48.41637703207025,2.726661533081672
Fontenay-aux-Roses,48.78756672743317,2.292988009258978
Fontenay-le-Fleury,48.8072466111669,2.0405192047036644
Fontenay-sous-Bois,48.84379435099823,2.463501419487551
Franconville-Le Plessis-Bouchard,48.99371347945197,2.234276393996537
Frépillon,49.045430253303934,2.1970876783182622
Gagny,48.883734280042844,2.525434250765842
Garancières-La Queue,48.81047522448721,1.7645814867402245
Garches-Marnes-la-Coquette,48.83828254506775,2.187110711095018
Gare de l'Est,48.87737561894523,2.359456616944207
Gare de Lyon,48.84476017033219,2.3735936532622803
Gare de Lyon,48.8437725759169,2.373916469806498
Gare du Nord,48.88092200573709,2.3563285436701618
Gare du Nord,48.881759488218286,2.357570193470876
Gargenville,48.982979762271704,1.8089078287123903
Garges-Sarcelles,48.97674784735997,2.3905936526418374
Gazeran,48.6260363676584,1.7732488494482237
Gennevilliers,48.93289616551451,2.307943234074897
Gentilly,48.815229933781644,2.3408911324445945
Gif-sur-Yvette,48.69819697536674,2.1365667170583604
Gisors,49.285389401317865,1.7849068783257747
Goussainville,49.02316199809731,2.462168966135234
Grand-Bourg,48.64848911165158,2.4353305301813037
Gravigny-Balizy,48.68619126622109,2.317299785060706
Gretz-Armainvilliers,48.746452319769574,2.727229371429766
Grigny-Centre,48.65484933449465,2.39678350341544
Gros-Noyer-Saint-Prix,48.99609884164107,2.259655619057618
Groslay,48.98431596113202,2.3534072458696835
Guérard-la-Celle-sur-Morin,48.810775320845664,2.953730383101934
Guillerval,48.374525012439406,2.059912347637065
Herblay,48.99028999544205,2.1619066055921574
Héricy,48.44267432504784,2.7607175073524735
Houdan,48.79602536686587,1.6027016929905986
Houilles-Carrières-sur-Seine,48.92037937299015,2.1853533763028636
Igny,48.74085329922273,2.230839930557986
Invalides,48.862884803620496,2.3125135549259594
Isles-Armentières-Congis,48.998415392267766,3.0079530557497183
Issou-Porcheville,48.9792922476105,1.7839734077298484
Issy,48.819343961671926,2.2578938975150784
Issy-Val-de-Seine,48.83059547530458,2.264069650250567
Ivry-sur-Seine,48.81398905107478,2.391686971662538
Javel,48.84715690062344,2.2780362819959077
Joigny,47.97372113746757,3.3933081022992417
Joinville-le-Pont,48.8210388141285,2.4638567953623154
Jouy,48.51004672479186,1.5575946080058871
Jouy-en-Josas,48.76477601201801,2.1639470858818313
Juvisy,48.68934772714672,2.3837078109759737
Juziers,48.992241280352914,1.8451344435023873
L'Étang-la-Ville,48.868064422312685,2.0767191026772904
L'Isle-Adam-Parmain,49.114783969151766,2.210019869292197
La Barre-Ormesson,48.966326543908124,2.3165820711557
La Borne Blanche,49.126209959725394,2.5070138416038654
La Celle-Saint-Cloud,48.84271995342031,2.1381250587772946
La Courneuve-Aubervilliers,48.92435387872672,2.386388291064693
La Croix-de-Berny-Fresnes,48.7616936894725,2.304227347551859
La Défense,48.89218707551516,2.2370180563950135
La Défense,48.891688138011865,2.2385952173384704
La Ferté-Alais,48.48551429888663,2.3521938145868435
La Ferté-Milon,49.17961925674245,3.1206923972407505
La Ferté-sous-Jouarre,48.950819986643154,3.124909020747328
La Frette-Montigny,48.97988716670957,2.180342146911748
La Garenne-Colombes,48.90963293219175,2.239684117127616
La Grande Paroisse,48.37864192734427,2.896381899038523
La Hacquinière,48.695264121172805,2.15164203862357
La Norville,48.59111919881552,2.266213853170555
La Plaine-Stade de France,48.91800820485815,2.362470767055212
La Varenne-Chennevières,48.79538383468007,2.5134232981847133
La Verrière,48.75518504105718,1.9430499444004297
La Villette-Saint-Prest,48.48258219543916,1.5243595289461647
Lagny-Thorigny,48.88218913577092,2.706014179759928
Laplace,48.808296587696724,2.3343543096396475
Lardy,48.52040359013404,2.2547397024275164
Laroche-Migennes,47.9608881446307,3.512888761289445
Lavilletertre,49.20229110432138,1.9206110857457552
Le Blanc-Mesnil,48.93230541513496,2.475674370833511
Le Bourget,48.930739569383356,2.4257914255599533
Le Bras-de-Fer,48.62333224013671,2.451409095593274
Le Chénay-Gagny,48.877157838768376,2.552881649780831
Le Coudray-Montceaux,48.56611781980045,2.492713002881577
Le Guichet,48.7054039238503,2.1927348848067565
Le Mée,48.53877525569195,2.6255221550663017
Le Parc de Saint-Maur,48.80537766122676,2.486349748779074
Le Perray,48.693096590281584,1.856592065287129
Le Plessis-Belleville,49.096120808888976,2.7446862074424234
Le Plessis-Chenet,48.573807792623285,2.479469169601777
Le Raincy-Villemomble-Montfermeil,48.888865741372086,2.513157532747811
Le Stade,48.93190349406898,2.2609654735287203
Le Val d'Or,48.856070836610584,2.2166014426812324
Le Vert-de-Maisons,48.788466672616934,2.4322435333606984
Le Vésinet-Centre,48.8900862346195,2.134600875228716
Le Vésinet-Le Pecq,48.897973445402116,2.122117447472966
Les Ardoines,48.78222618259531,2.409590234985702
Les Baconnets,48.739681041595524,2.2876674954630727
Les Boullereaux-Champigny,48.824848568564235,2.5118555534510065
Les Clairières de Verneuil,48.99261388070526,1.9554792475346048
Les Grésillons,48.92087280342236,2.313835382457718
Les Mureaux,48.99259195381762,1.9135305080946596
Les Noues,49.03318276809758,2.4780333651150817
Les Saules,48.745072165958895,2.417520977896491
Les Vallées,48.91363686212216,2.2573260237852075
Les Yvris-Noisy-le-Grand,48.82315185489966,2.5798372539116783
Les-Essarts-le-Roi,48.72191596012357,1.8900045636979848
Liancourt-Saint-Pierre,49.220670830789324,1.9054853050824918
Lieusaint-Moissy,48.628375550788355,2.56958354823646
Limay,48.984172754372004,1.7477861829061603
Livry-sur-Seine,48.51026517433205,2.6789739826914003
Lizy-sur-Ourcq,49.02175726770351,3.0317584458367772
Lognes,48.83921929901705,2.6332109134176322
Longjumeau,48.70223938596822,2.2945577478546335
Longueville,48.513754590039326,3.250034982583049
Louveciennes,48.86121452766865,2.123191095956035
Louvres,49.049325599952056,2.501758065846462
Lozère,48.705968983887125,2.2122623780174924
Luxembourg,48.84543414954589,2.339762849560475
Luzarches,49.11713213053676,2.420107032801723
Magenta,48.88077520385858,2.358732959087859
Maintenon,48.58676705766165,1.5926685170022563
Maisons-Alfort-Alfortville,48.80204937938918,2.426482408484047
Maisons-Laffitte,48.94550297097257,2.145017437654258
Maisse,48.3936415468044,2.3934107240666367
Malesherbes,48.29359176777949,2.4011338944295835
Mantes-la-Jolie,48.98950250709662,1.7030161341672225
Mantes-Station,48.98365450660709,1.715210986447545
Marchezais - Broué,48.768352082722146,1.5136372448870377
Mareil-sur-Mauldre,48.89298157563894,1.871845413636553
Mareuil-sur-Ourcq,49.13547414281775,3.075626562947475
Marles-en-Brie,48.734939295556416,2.8689558300836873
Marly-le-Roi,48.871503102724695,2.096548252755342
Marne-la-Vallée-Chessy,48.869950134005364,2.7822267234490363
Marolles-en-Hurepoix,48.565593861886065,2.290924468489717
Massy-Palaiseau,48.72596849851539,2.2613622039352186
Massy-Verrières,48.7349184807901,2.2733219387416916
Maule,48.90955319881107,1.856855516922891
Maurecourt,48.98663884378675,2.059569496216214
Meaux,48.95693142564194,2.873364799935517
Melun,48.52724332052425,2.6549902821418874
Mennecy,48.57059685778347,2.432098533660356
Mériel,49.077699041884806,2.2054467255247343
Méry-sur-Oise,49.058047810832775,2.1912447591919104
Meudon,48.81488431327983,2.2409192948665337
Meudon-Val-Fleury,48.80749262484541,2.240883069335647
Meulan-Hardricourt,49.005762535894725,1.901781979947734
Mitry-Claye,48.97585875308649,2.6424063023101887
Monnerville,48.34841601331182,2.0322397733867
Montargis,48.006601456774845,2.7431922431979743
Montereau,48.379526103248374,2.9425234127023696
Montfort-L'Amaury-Méré,48.80260197997195,1.8164667941986066
Montgeron-Crosne,48.7082378276465,2.462282244689791
Montgeroult-Courcelles,49.0804937060923,2.003715373018928
Montigny-Beauchamp,49.00776771833622,2.1965029019130347
Montigny-sur-Loing,48.33648177967657,2.7380016185325875
Montparnasse,48.8411869193093,2.320509227539884
Montreuil,48.80594060486005,2.152993070369509
Montry-Condé,48.89085679537969,2.8264054973040675
Montsoult-Maffliers,49.06628869676361,2.322920457193825
Moret-Veneux-les-Sablons,48.37859776699086,2.7993074292837785
Mormant,48.6140152408775,2.8882528940730743
Mortcerf,48.78949667593891,2.9073872703725323
Moulin-Galant,48.58715390622369,2.4734903663442234
Mouroux,48.813798481192784,3.0429382660462956
Musée d'Orsay,48.860351433091736,2.32675977444181
Nangis,48.561947849088995,3.0120121424808306
Nanterre-Préfecture,48.89574531027312,2.2232129684066613
Nanterre-Université,48.90131105510631,2.21330231459666
Nanterre-Université,48.90101049482036,2.2135566086399576
Nanterre-Ville,48.89512589040026,2.1953639869129002
Nanteuil-le-Haudouin,49.14288419739151,2.7944545501073197
Nanteuil-Saâcy,48.97402657954451,3.2193028141920887
Nation,48.848237109475654,2.3958235888261252
Nemours-Saint-Pierre,48.26775810899744,2.68564708993975
Neuilly Porte Maillot,48.87790843722566,2.2844312199167676
Neuilly-Plaisance,48.85290746187024,2.5143124384334397
Neuville Université,49.014133684049256,2.078306591409993
Nézel-Aulnay,48.93871923899905,1.8405170296579698
Nogent-l'Artaud-Charly,48.96876079265082,3.3227975625701633
Nogent-le-Perreux,48.839341938245695,2.494188055346114
Nogent-sur-Marne,48.83428889796156,2.4716812425710324
Nointel-Mours,49.132577701458594,2.2805153698198444
Noisiel,48.843509238513676,2.6166786246946017
Noisy-Champs,48.84288483988904,2.5800859119743556
Noisy-le-Grand-Mont d'Est,48.84084437122463,2.549900487641345
Noisy-le-Sec,48.896652450209764,2.458363412015992
Orangis-Bois de l'Epine,48.6363513661665,2.4077962861739053
Orgerus-Béhoust,48.82657842713354,1.7032184254768585
Orly Ville,48.741878704743876,2.4029086073679395
Ormoy-Villers,49.20087707816823,2.838108478036551
Orry-la-Ville-Coye-la-Forêt,49.13828637433882,2.490178985421195
Orsay-Ville,48.697505669868114,2.181054439041218
Osny,49.062969677663645,2.057902989161613
Ozoir-la-Ferrière,48.770778916124826,2.6902527821957585
Palaiseau,48.716946286650035,2.2456725145819054
Palaiseau-Villebon,48.70814058271019,2.2373143646394547
Pantin,48.89811230534608,2.400361703159175
Parc de Sceaux,48.7695633327529,2.309905064564245
Parc des Expositions,48.97342490628139,2.5143602855334923
Paris Austerlitz,48.84252802674902,2.3654333833527588
Paris-Bercy,48.839081279307386,2.3830280811464517
Pereire-Levallois,48.88604139898206,2.299279102380643
Persan-Beaumont,49.14771950466571,2.2778231906293986
Petit-Jouy-les-Loges,48.77163431277776,2.146972741512856
Petit-Vaux,48.67638132523691,2.333249457132578
Pierrefitte Stains,48.96375542868628,2.372103138402568
Pierrelaye,49.019136738908486,2.1546634856409232
Plaisir-Grignon,48.83191618338393,1.9444017580668451
Plaisir-les-Clayes,48.830959527712174,1.960026560248268
Poissy,48.93326540519439,2.0410722896759257
Pont de l'Alma,48.86266245075987,2.300989969386769
Pont de Rungis,48.748349681429666,2.373111940704934
Pont du Garigliano,48.83908975449538,2.2704582437872416
Pont-Cardinet,48.88822016183026,2.313732451520271
Pont-Petit,49.06115389989251,2.1315382716316975
Pont-sur-Yonne,48.28627700877569,3.2017673450549204
Ponthierry-Pringy,48.53513976605376,2.544348950368585
Pontoise,49.04664576170749,2.0951950672259683
Porchefontaine,48.796528180240905,2.1523786602533717
Port Royal,48.84003378648352,2.33709643088009
Porte de Clichy,48.894168385277624,2.3155992205467677
Précy-sur-Oise,49.20347844127161,2.3772985520921446
Presles-Courcelles,49.11406195060892,2.287915343526004
Provins,48.5554261036265,3.30179647607817
Puteaux,48.8833838128909,2.2336919201504086
Rambouillet,48.64422195252243,1.832935470348962
Ris-Orangis,48.658975422894706,2.415206841330065
Robinson,48.78023729617356,2.281430595437461
Roissy-en-Brie,48.795654820477296,2.65038766844115
Rosa Parks,48.89658112768104,2.3738190054032113
Rosny-Bois-Perrier,48.88252792360069,2.481213457683428
Rosny-sous-Bois,48.86991241825165,2.4857611406117885
Rosny-sur-Seine,48.997391999985346,1.630167627298459
Rueil-Malmaison,48.8875736177044,2.1725794477184146
Rungis-La Fraternelle,48.74019544726775,2.35163319817191
Saint-Chéron,48.55092667936702,2.1249373835377647
Saint-Cloud,48.84610294770648,2.2176210808904337
Saint-Cyr,48.79870763435358,2.0718470059294005
Saint-Denis,48.93445554412717,2.3456043781962896
Saint-Fargeau,48.56507294010044,2.5426094498060037
Saint-Germain-en-Laye,48.89807641019572,2.094836628297753
Saint-Gratien,48.96358968393914,2.2859307182089417
Saint-Julien-du-Sault,48.02663600112107,3.30278746506885
Saint-Lazare,48.8768369530351,2.324738046836633
Saint-Leu d’Esserent,49.21379080260569,2.417033174921131
Saint-Leu-la-Forêt,49.01531915094301,2.2428386605648356
Saint-Mammès,48.38268943407051,2.8165787708488974
Saint-Martin-d'Étampes,48.42736258324724,2.1452465929031157
Saint-Maur-Créteil,48.806200023829,2.472720403802171
Saint-Michel,48.853626822219496,2.344924913176774
Saint-Michel-sur-Orge,48.635875860403985,2.3068331640148245
Saint-Nom-la-Bretèche - Forêt de Marly,48.86736622488657,2.051282049428052
Saint-Ouen,48.90456638896682,2.3226263683342263
Saint-Ouen-l'Aumône,49.045311647416625,2.1051107034445073
Saint-Ouen-l'Aumône - Quartier de l'Église,49.03896352400667,2.103461593344873
Saint-Ouen-l'Aumône-Liesse,49.03398763533776,2.128263873923672
Saint-Piat,48.54266517075563,1.590079046166316
Saint-Quentin-en-Yvelines,48.78739023735681,2.044621988534177
Saint-Rémy-lès-Chevreuse,48.702751041142115,2.071242846320577
Sainte-Colombe-Septveilles,48.52914896589067,3.255368150025012
Sainte-Geneviève-des-Bois,48.65281140050726,2.312736251060262
Sannois,48.97098803345075,2.263830527175665
Santeuil-le-Perchay,49.12345185311607,1.9493326802800404
Sarcelles-Saint-Brice,48.996006829560066,2.3686845627963335
Sartrouville,48.93773606248046,2.157086496469817
Savigny-le-Temple-Nandy,48.595563837056154,2.5839477110612497
Savigny-sur-Orge,48.67644665606244,2.3524814010489967
Sceaux,48.78135672038832,2.297647677794033
Sens,48.19836234136171,3.267371200334765
Sermaise,48.535806508307815,2.069381524887471
Seugy,49.11902264537138,2.3997248525189114
Sevran-Beaudottes,48.946893910210804,2.5247790470568603
Sevran-Livry,48.93628018471764,2.5347149747425233
Sèvres Rive Gauche,48.82121703695917,2.2148597954375484
Sèvres-Ville-d'Avray,48.82723877447488,2.200721257947834
Souppes-Château-Landon,48.18093685483376,2.736249842909681
Stade de France-Saint-Denis,48.91756717565042,2.3503895378897672
Sucy-Bonneuil,48.771707906029434,2.5074826457143127
Suresnes-Mont-Valérien,48.871714190222136,2.2210295504311297
Survilliers-Fosses,49.09958693826033,2.525531713992053
Tacoignières-Richebourg,48.82942901439413,1.6690101613655632
Taverny,49.02496079387932,2.2223226926705837
Thieux-Nantouillet,49.00811401680905,2.680252455973216
Thomery,48.394308437821834,2.7640281887878886
Thun-le-Paradis,49.00670027680786,1.919237111731365
Torcy,48.83964551632845,2.655130086641313
Tournan,48.73948720636679,2.7588245486748937
Trappes,48.77480280884466,2.0065668690576657
Trie-Château,49.282587235456255,1.8182711456225622
Triel-sur-Seine,48.98107190915443,2.005930893068559
Trilport,48.96022648980192,2.950060382752808
Us,49.099650120775024,1.9705357223217725
Vaires-Torcy,48.875208264520296,2.6375907171679738
Val d'Argenteuil,48.950651092156185,2.23253400870597
Val d'Europe,48.854824961790285,2.7724281482553645
Val de Fontenay,48.85390191033495,2.4879942712620506
Valmondois,49.09107345125737,2.2018234842360584
Vanves-Malakoff,48.81838763862699,2.2920618145543172
Vauboyen,48.75883616277715,2.193014615252485
Vaucelles,49.02177395531071,2.229376488386947
Vaucresson,48.83664331709734,2.152697400276264
Vaux-sur-Seine,49.00712724629194,1.963551770278395
Verneuil-l'Etang,48.64437362398141,2.825169932970372
Vernon,49.09153773262698,1.477856178052856
Vernou-sur-Seine,48.38677098650291,2.8420373888152235
Vernouillet-Verneuil,48.981445968476365,1.9831433520864974
Versailles Château,48.80021557720123,2.129043867370255
Versailles Rive Droite,48.80948226298239,2.135087456598117
Versailles-Chantiers,48.795138178428715,2.1351562241000215
Vert-Galant,48.944181065040624,2.5664480169629997
Viarmes,49.11662788157165,2.3682535476101876
Vigneux-sur-Seine,48.70812051332577,2.413871150351318
Villabé,48.59281218940513,2.4615501808974876
Villaines,49.079272054054606,2.3505136376252613
Villeneuve-la-Guyard,48.34261367922731,3.071746453743138
Villeneuve-le-Roi,48.739830698501535,2.4263998204748227
Villeneuve-Saint-Georges,48.730638291953525,2.4462264454387066
Villeneuve-sur-Yonne,48.08536830952014,3.286653302654483
Villeneuve-Triage,48.74450070121573,2.438668340778226
Villennes-sur-Seine,48.93948680986661,1.9996036096602352
Villeparisis-Mitry-le-Neuf,48.95314838664854,2.6031353051184483
Villepinte,48.962709512366416,2.5126446278196126
Villepreux-les-Clayes,48.823653267814635,1.9928645351555556
Villiers-le-Bel-Gonesse-Arnouville,48.993777145958845,2.416187488926983
Villiers-Montbarbin,48.863556143401276,2.8825913226626185
Villiers-Neauphle Pontchartrain,48.81532861955605,1.877504204313638
Villiers-sur-Marne - Le Plessis-Trévise,48.82326663318944,2.5426797940158528
Vincennes,48.847340363235745,2.4324346602606606
Viroflay Rive Droite,48.80547779084043,2.167669031960396
Viroflay Rive Gauche,48.8007184629288,2.1713898127563778
Viry-Châtillon,48.67609243303041,2.386783798391593
Vitry-sur-Seine,48.80020939740985,2.40271281718153
Vosves,48.5151514532052,2.5993042659192627
Voves,48.275078231754726,1.6221196174276982
Vulaines-sur-Seine-Samoreau,48.4305048175848,2.75299838499599
Yerres,48.70661093476335,2.4842425564350696
